id,name,city,reg,customer
8584-211506,Archer & SW 35th,Gainesville,US,Raymond Wilson
75472-108544,University of Florida J Wayne Reitz,Gainesville,US,Janet Welty
10357-97314,NW 13th St & NW 16th Ave,Gainesville,US,Elizabeth Balas
11394-105400,Oaks Mall - Food Court,Gainesville,US,Alfred Mcelderry
10820-102905,NW 43rd & Millhopper,Gainesville,US,Marshall Walker
75390-101183,University of Florida - The Hub,Gainesville,US,James Acevedo
75368-102413,University of Florida Library,Gainesville,US,Santos Lopez
28533-249952,Teavana - The Oaks Mall,Gainesville,US,Regena Lamanna
8580-82626,6707 Newberry Rd,Gainesville,US,Kattie Perkins
15132-145252,University of Florida-Health Scienc,Gainesville,US,Herman Duran
23932-186045,University of Florida Marston Libra,Gainesville,US,Mark Bell
8355-16714,NW 39th & Ave &  NW48th Terrace,Gainesville,US,Leonard Bridges
11611-104685,Lake Worth Rd & Jog Rd,Greenacres,US,Sandra Sass
20280-145255,Target Greenacres T-1110,Greenacres,US,Sharon Alston
19918-202884,Target St. Augustine T-1294,Greenacres,US,David Bryant
3428-93236,346 Gulf Breeze Pkwy,Gulf Breeze,US,Wilbert Morales
21597-213264,Hwy 98 & Oakhill,Gulf Breeze,US,Kenneth Tibbs
8550-74720,Hallandale & Golden Isle,Hallandale Beach,US,Leigh Bruning
76833-98119,Target Hialeah T-2109,Hialeah,US,Dora Miller
13642-105164,Hialeah Gardens & W 76 St,Hialeah,US,Christine Wade
27178-154067,Macy's-Westland #772,Hialeah,US,Tom Campbell
8868-90582,8th Ave & 49th St,Hialeah,US,Grace Roth
11609-104748,N Park Rd & Sheridan St,Hollywood,US,Bobby Goode
8278-136430,Sheridan Place,Hollywood,US,Alfred Mcelderry
11251-103762,Federal Hwy & Young Circle,Hollywood,US,Erich Basham
20115-185804,Sheridan & US 1,Hollywood,US,Melvin Marc
8339-13546,3200 Hollywood Blvd.,Hollywood,US,Deborah Borchers
9702-95196,US 1 & SW 312th St,Homestead,US,Sharon Lewis
2853-91800,Hwy A1A & 5th Ave,Indialantic,US,Brianna Howard
11717-105155,A1A & Pine Tree Drive,Indian Harbor Beach,US,Carl Rodriguez
29666-247325,Post Card Inn Islamarada,Islamorada,US,Robert Hurley
28574-249729,Teavana - The Avenues,Jackson,US,Flossie Henderson
8537-52519,Monument & McCormick,Jacksonville,US,Herbert Bishop
72334-5786,JAX - Main Terminal,Jacksonville,US,Hilary King
8425-38679,San Jose & St. Augustine,Jacksonville,US,William Silva
9460-95429,Fruit Cove Rd,Jacksonville,US,Barbara Butcher
20079-202871,Target Jacksonville T-645,Jacksonville,US,Lula Trinidad
10501-100696,Dunn Ave & Hart,Jacksonville,US,Megan Warren
8467-51479,Riverside Ave at Margaret Street,Jacksonville,US,Gregory Cotter
8574-82627,Southside & Baymeadows,Jacksonville,US,James Bonnet
70087-139384,JAX C 6,Jacksonville,US,Natasha Melton
2752-75323,Blanding Blvd. & I-295,Jacksonville,US,Joseph Carson
70020-135152,JAX Post Sec Food Court,Jacksonville,US,Arlene Oday
10502-100689,Airport Rd & I-95,Jacksonville,US,Vicki Ramirez
48694-254288,Kinne Ctr - Jacksonville Univeristy,Jacksonville,US,King Laberge
8365-19560,Windsor Commons,Jacksonville,US,Jeanene Jackson
8468-164644,Tapestry Park,Jacksonville,US,Elizabeth Balas
8399-19561,Hodges & Atlantic,Jacksonville,US,Donald Pettit
8983-93120,St Johns Town Center Mall,Jacksonville,US,Kathy Lopez
11483-104846,Town Center Pkwy & Brightman Blvd,Jacksonville,US,Irene Olivia
24133-235484,Argyle Forest & Merchants Way,Jacksonville,US,Kay Coats
8348-227744,Roosevelt & Beverly,Jacksonville,US,Patricia Nicholson
21922-209124,San Jose Blvd & Ricky Drive,Jacksonville,US,Luis Arsenault
8395-27707,1980 San Marco Boulevard,Jacksonville,US,Margery Johnson
75369-101180,University of North Florida Library,Jacksonville,US,David Petri
13514-107497,Old St. Augustine Rd & I-95,Jacksonville,US,Jamie Clure
9585-87962,The Avenues Mall - First Level,Jacksonville,US,Mary Dole
9697-97188,John Turner Butler & US 1,Jacksonville,US,Wallace Drum
76726-106132,Super Target -  Jacksonville West S,Jacksonville,US,Lauren Gill
76199-92544,Super Target-Jacksonville ST-1853,Jacksonville,US,Gladys Denmon
76728-95027,Super Target Jacksonville ST-1921,Jacksonville,US,Donna Evey
8363-12119,San Jose Blvd & University Blvd W,Jacksonville,US,Joanne Ruddock
8789-94812,Beach Blvd & San Pablo Rd,Jacksonville,US,Ronald Guerra
28326-250055,Teavana - St Johns Town Center,Jacksonville,US,Joseph Levinthal
76309-95261,Target-Jacksonville T-1974,Jacksonville,US,James Fairbanks
8686-93474,Southside Blvd & Bank of America,Jacksonville,US,Amanda Champ
9293-94816,Atlantic Blvd & Southside Blvd,Jacksonville,US,Carol Jamerson
8504-36120,Beach & University,Jacksonville,US,Donald Martin
76393-91280,Target Jacksonville Beach T-967,Jacksonville Beach,US,Ida Thomason
8565-202565,A1A & 10th,Jacksonville Beach,US,Jean Delcour
19095-194425,Target Jacksonville Mandarin T-1300,Jacksonville Mandarin,US,Anthony Vogt
28317-250023,Teavana - Treasure Coast Square,Jensen Beach,US,Vicki Ramirez
22185-212165,Treasure Coast Square,Jensen Beach,US,Richard Walker
22266-215484,Fishermans Wharf,Jupiter,US,Lois Lyvers
13565-104511,Indian Creek Pkwy & Military Trail,Jupiter,US,Jeannette Lowry
8465-37799,Abacoa Plaza,Jupiter,US,Terry Mares
9876-97025,Indiantown & 67th Rd,Jupiter,US,Jerry Taylor
10358-98225,Kendall Dr & SW 137th Ave,Kendall,US,Shirley Carpenter
9334-95735,200 Crandon Blvd,Key Biscayne,US,Marshall Oldenkamp
10442-100255,Mile Marker 100,Key Largo,US,Barbara Ramirez
24533-160468,431 Front St,Key West,US,John Apodaca
22270-217884,2500 N Roosevelt Blvd,Key West,US,Charles Beard
47488-234024,24 North Hotel Key West,Key West,US,Diana Rhodes
75616-82491,Crowne Plaza-La Concha,Key West,US,Harriet Crespino
70344-139287,Target Orlando SW Disney T-2370,Kissimmee,US,Jeffery Fried
11039-103522,US 192 & Armstrong,Kissimmee,US,Travis Ostrowski
23760-222925,Osceola Pkwy & Centerview,Kissimmee,US,Irene Martinez
13566-249307,US 192 & Celebration,Kissimmee,US,William Hanes
76249-95028,Super Target Kissimmee ST-1918,Kissimmee,US,Stacey Long
76436-96594,Target Lady Lake T-2058,Lady Lake,US,Wallace Alder
10063-99659,US 441 & Rolling Acres,Lady Lake,US,Diana Deaton
26456-222744,Walt Disney World @ Animal Kingdom,Lake Buena Vista,US,Janine Freels
19455-193146,Main Street Bakery @ Disney's Magic,Lake Buena Vista,US,Stephen Walker
21797-215384,Disney Springs Market Place,Lake Buena Vista,US,Amanda Champ
19775-193145,Fountain View @ Disney's Epcot,Lake Buena Vista,US,John Sharp
19997-178306,Disney Springs West Side,LAKE BUENA VISTA,US,Cassie Swenson
11996-105613,US 90 & Mall Entrance Rd,Lake City,US,Alice Mcconnel
26675-244912,International Pkwy & Heathrow Park,Lake Mary,US,Robert Alexander
8269-240786,Lake Mary & Sun,Lake Mary,US,Nancy Veal
76400-93189,Target Lake Park T-1941,Lake Park,US,Lovie Sorrentino
10153-99276,Lake Ave & L Street,Lake Worth,US,Jerry Machesky
9494-244905,US 98 & Wedgewood,Lakeland,US,Alfred Mcelderry
3427-93471,S Florida Ave & Beacon St,Lakeland,US,Debora Lopez
11786-104964,Socrum Loop & I-4,Lakeland,US,Bobby Sisneros
2965-87260,Harden Rd & Polk County Blvd,Lakeland,US,Deanna Hackwell
10064-98750,Florida Ave & Lake Miriam,Lakeland,US,Thelma Parkins
76143-89130,Target Lakeland North T-1859,Lakeland,US,Thomas Kinney
8865-94499,SR 54 & Collier Pkwy,Land O Lake,US,Janet Coates
2911-90584,Starkey Rd & East Bay Dr,Largo,US,James Acevedo
11252-195525,Ulmerton & Starkey,Largo,US,Dennis Ferreira
47112-254209,Safeway - Largo #4402,Largo,US,Stella Johnson
13687-107579,Walsingham & 137th,Largo,US,Joan Starrett
8505-202285,7720 W Commercial Blvd,Lauderhill,US,Juan Renwick
8264-1465,West SR434 & Wekiva Springs Rd,Longwood,US,Martin Colburn
25767-134065,Tampa Premium Outlets,Lutz,US,Phyllis Shaffer
76806-98391,SuperTarget Lutz/North Tampa T-2118,Lutz,US,Carmen Russo
14611-121465,Hwy 77 & E 25th St,Lynn Haven,US,Adam Pierce
13607-107499,SR 228 & I-10,MacClenny,US,Ida Thomason
2754-82620,US Hwy 17/92 & Horatio Ave,Maitland,US,Johnny Harlow
8570-224168,1080 N. Collier Blvd,Marco Island,US,Wallace Drum
9977-243805,6700 W Atlantic Blvd,Margate,US,Stephan Krull
10503-99771,Mary Esther Blvd & Hollywood,Mary Esther,US,Henry Fick
76540-99838,Target Mary Esther T-740,Mary Esther,US,Betty Martinez
14075-108596,Eau Gallie & US 1,Melbourne,US,Stanford Morgan
11398-105367,Melbourne Square Mall - FoodCourt,Melbourne,US,David Carrell
11484-103540,Wickham Rd & Baymeadows Blvd,Melbourne,US,Samuel Rogers
2963-91809,Wickham Rd & I-95,Melbourne,US,Elizabeth Heinrich
76214-89126,Target Melbourne Village T-689,Melbourne Village,US,David Carrell
76950-128680,Target Merritt Island T-1053,Merritt Island,US,Dennis Austin
19871-201505,SR 520 & Goodwin,Merritt Island,US,Randy Shafer
16954-169424,Coral Way & 87th,Miami,US,Evelyn Hayes
72483-16199,MIA - Miami Term H Gate 4,Miami,US,Sammy Parker
8446-49399,14795 S. Dixie Hwy.,Miami,US,Jamie Kessler
78026-108542,Eden Roc South Beach,Miami,US,Robert Anderson
76359-95260,Target Miami Dadeland T-1039,Miami,US,Loraine King
70006-120032,MIA South Term. J7 (Retail),Miami,US,April Jin
8227-994,7708 North Kendall Drive,Miami,US,April Jin
75909-101176,Marriott Miami Airport,Miami,US,Brian Redd
16298-168844,MIA Int'l Arrivals-Conc F-3rd Floor,Miami,US,Mark Quinn
75787-153144,MIA Terminal D10,Miami,US,Dennis Ferreira
24531-229124,11585 SW 40th Street,Miami,US,Jo Bowlin
8273-838,Sunset & 58th Ave.,Miami,US,Tonia Smith
13238-103927,Kendall Dr & 162nd Ave,Miami,US,Sarah Wilson
19899-197804,167th St & NE 2nd Ave,Miami,US,Wilbur Berry
9699-98045,SW 120th St & SW 127th Ave,Miami,US,James Chavez
23496-214385,Target Miami Flagler T-2848,Miami,US,Howard Stitt
8323-3056,Bayside-Miami,Miami,US,Anthony Vogt
28862-237079,Dolphin Mall Food Court,Miami,US,Frances Mcginnis
24674-238611,MIA Teriminal D Food Court,Miami,US,Kathy Lopez
75866-100757,Intercontinental Hotel - Miami,Miami,US,Katy Lockwood
75443-79685,Florida International University,Miami,US,Jake Neely
23053-170652,RCI Sunshine Cruise #2,Miami,US,Refugio Griggs
28668-250140,Teavana - Dolphin Mall,Miami,US,Lola Cauthen
8506-62200,10th St & South Miami Ave.,Miami,US,Amanda Champ
8294-3058,SE 3rd Ave & 1st Street,Miami,US,Galen Bradshaw
11485-102045,SW 120th St & SW 137th Ave,Miami,US,Carol Culpepper
8548-69641,The Falls Mall Shops,Miami,US,Leigh Bruning
11749-104894,Kendall Dr & SW 107 Ave,Miami,US,Jean Teague
9394-95731,8th St & 142nd Ave,Miami,US,Helene Goddard
76617-99487,Target Miami T-746,Miami,US,William Alvear
22267-121004,Bird Ludlam,Miami,US,Hilary King
8507-211604,6320 Biscayne Blvd,Miami,US,Darlene Wiens
76618-99489,Target Miami T-968,Miami,US,Albert Hancock
8296-2321,SW 8 St and SW 84 Ave,Miami,US,John Smith
17010-136621,Miami Calder Medical Library,Miami,US,Melissa Higgins
17086-169744,1690 NE Miami Gardens Drive,Miami,US,James Wilson
8306-5464,Doral Plaza,Miami,US,Andrea Lawson
19197-137144,Univ of Miami Medical Hospital Lobb,MIami,US,Elmer Hill
13824-104866,Biscayne Blvd & 30th,Miami,US,Toby Waid
13940-107642,5711 NW 7th St,Miami,US,Anne Piazza
10901-102594,Bird Rd & 144th Ave,Miami,US,Randy Shafer
20628-195824,Target Dadeland South T-2843,Miami,US,Judy Dubois
8267-1604,Sunset & 87th,Miami,US,Jacqueline Thompson
8520-64961,Dadeland Mall Macy's West,Miami,US,John Apodaca
17121-177164,MIA North Term D,Miami,US,Linda Meador
8238-998,Dixie & Ludlam,Miami,US,Juan Laigo
47494-250731,JFC @ Jackson Memorial,MIAMI,US,Wallace Drum
8866-95192,Red Rd & NW 176th St,Miami,US,Pamela Mayfield
21306-157131,Florida International Univ-Labor Ce,Miami,US,Aaron Preston
8419-1671,Dolphin Mall,Miami,US,Michael Higgins
19579-196225,Miami International Mall -1st Level,Miami,US,Courtney Miller
76722-98118,Target Miami Central T-2188,Miami,US,Rose Thomas
75786-96371,MIA - Main E Food Ct,Miami,US,Roy Hattley
29828-247324,The Bond At Brickell,Miami,US,Jean Delcour
8499-61300,47 W. Flagler St,Miami,US,Ann Klassen
28579-249825,Teavana - The Falls,MIAMI,US,Rose Bailey
13736-107277,2645 SW 22nd St,Miami,US,Mindy Hovis
21216-183784,827 Arthur Godfrey Road,Miami Beach,US,Barbara Ramirez
8543-54279,10th St. & West Ave.,Miami Beach,US,Anna Goodyear
75553-64359,Marriott South Beach-Miami,Miami Beach,US,Mack Plante
8557-72544,416 Lincoln Rd.,Miami Beach,US,Karen Hurley
8242-629,16th & Alton,Miami Beach,US,Amie Rosales
10869-101766,1201 Washington Ave,Miami Beach,US,Archie James
76450-97602,Target Miami Beach T-1038,Miami Beach,US,Marc Nelson
13007-96665,Lincoln & Pennsylvania,Miami Beach,US,Eugenia Mckinney
8251-1325,Lincoln & Meridian,Miami Beach,US,Lowell Glenn
76889-97603,Target Opa Locka/Miami Lakes T-2196,Miami Gardens,US,Adam Pierce
8647-93470,8012 NW 154th St,Miami Lakes,US,Thomas Mcdonough
7964-95191,95th St & 2nd Ave,Miami Shores,US,Kenneth Milian
11715-104770,52 Curtiss Pkwy,Miami Springs,US,Megan Warren
14678-115065,Miramar Pkwy & SW 145th Ave,Miramar,US,Carlos Ruley
76114-79325,Super Target Miramar ST-1512,Miramar,US,Hattie Armon
8648-203906,Miramar Pkwy & Dykes Rd,Miramar,US,Tameka Noe
20846-195124,Hwy 98 & Grand Blvd,Miramar Beach,US,Santos Lopez
20007-192495,US 441 & Donnelly,Mount Dora,US,Barbara Carter
76488-97105,Target Dora T-2062,Mount Dora,US,Tony Rink
8519-182087,RiverChase,Naples,US,Laura Pistilli
26924-237046,Collier & Triangle,Naples,US,Richard Walker
8454-44639,796 Fifth Ave,Naples,US,Jerry Hughes
9700-94110,Pine Ridge & Goodlette,Naples,US,Christy Smallwood
8481-61280,Central Ave & US 41,Naples,US,Linnea Mitchell
10726-102459,4810 Davis Blvd,Naples,US,David Bryant
26974-239031,Collier Blvd & Immokalee Rd,Naples,US,Gary Ridley
9829-97916,Waterside shops,Naples,US,Herbert Bilbao
9694-233146,Radio & Santa Barbara,Naples,US,Frank Sampson
10360-100614,Pineridge & Livingston,Naples,US,Carlos Ruley
11042-103946,Coastland Center,Naples,US,Russell Gaither
76216-90901,Target Naples T-899,Naples,US,Garth Townsend
28450-250004,Teavana - Waterside Shops,Naples,US,Douglas Jim
8400-28787,Audubon Plaza,Naples,US,Kent Schultz
10359-97022,Vanderbilt & Airport,Naples,US,Joshua Yeadon
76768-101464,Super Target Naples North ST-2063,Naples,US,Brenda Canter
75388-103765,Aviation Plaza-   Food Court,Naval Station Pensacola,US,Rose Bailey
13429-106387,Atlantic & 3rd,Neptune Beach,US,Mildred Dwyer
14599-124265,Little Rd & Ranch Del Rio,New Port Richey,US,Nancy Leach
76270-95751,Target Seven Springs T-1967,New Port Richey,US,Flora Rosecrans
13368-106958,US 19 & Gulf Dr,New Port Richey,US,Matthew Mcgeeney
10590-97195,Tioga Town Center,Newberry,US,Denise Matthews
23389-148984,Florida International Univ-Biscayne,North Miami,US,Evelyn Hamblin
8430-27708,Keystone Plaza,North Miami Beach,US,Katherine White
22269-215485,Cocoplum Village,North Port,US,Barbara Keeney
47122-254208,Safeway - Oakland Park #4319,Oakland Park,US,Steven Jones
76513-89103,Target Ocala T-873,Ocala,US,Harriet Crespino
8564-82624,2708 SW College Rd,Ocala,US,Garth Townsend
22186-212166,Paddock Mall,Ocala,US,John Hayes
13516-104847,SR 200 & SW 46th Ct,Ocala,US,Robert Parker
11997-254245,US 301 & W Fort King St,Ocala,US,Frederick Richardson
8597-87264,SR 50 & Blackwood Rd,Ocoee,US,Eugenia Mckinney
11115-100850,SR 54 & Suncoast Pkwy,Odessa,US,Corina Marcella
8561-69643,Curlew Rd. & Tampa Rd.,Oldsmar,US,Susan Ellis
76218-89124,Target Orange City T-874,Orange City,US,Tammy Stroh
25467-239191,Saxon & Enterprise,Orange City,US,Carol Corral
9698-97192,Blanding & Bolton,Orange Park,US,Dawn Bird
17891-175724,Target Orange Park T-1497,Orange Park,US,Donald Trudell
8372-19559,Doctors Inlet Rd & Town Ctr Blvd,Orange Park,US,Jean Baker
13643-107651,SR 535 & Vistana Centre,Orlando,US,Zachary Andrew
8369-17074,Orlando Premium Outlet,Orlando,US,Katherine Williams
11400-105413,Colonial Plaza,Orlando,US,Edward Baltimore
11906-105108,S Kirkman rd & Vineland Rd,Orlando,US,William Matley
8247-1242,Kirkman & Conroy,Orlando,US,Richard Sydow
20281-150104,Aramark @ UCF Health & Public Affai,Orlando,US,Pearlie Long
72332-5866,MCO - Orlando Main Term Atrium,Orlando,US,Elizabeth Woods
11401-105410,Florida Mall - First Level,Orlando,US,Robert York
19324-188524,Loews Portofino Bay Hotel,Orlando,US,Luis Scott
28314-250008,Teavana - The Mall at Millenia,Orlando,US,Ardis Cleek
11402-105390,Millennia Mall Downstairs,Orlando,US,Jeannette Lowry
13942-107984,Prime Outlets at Orlando,Orlando,US,Garth Townsend
28571-249733,Teavana - Florida Mall,Orlando,US,Harold Reyes
22894-212350,Universal City Walk - Lower Level,Orlando,US,Leo Buchmeier
72333-84984,MCO - Orlando Airside Four,Orlando,US,Thomas Nichols
24718-227731,Narcoossee & Vickery,Orlando,US,Natalie Maez
75951-77281,Renaissance Orlando Resort Lobby,Orlando,US,Edwin Parker
76945-136622,Super Target Orlando Sodo ST-2376,Orlando,US,Yanira Sergio
75661-92421,MCO - Orlando Airside One,Orlando,US,Henry Fick
16059-164885,Marriott @ Grand Bohemian-Orlando,Orlando,US,Tara Hemmen
14133-111893,Avalon Park & Timber Springs,Orlando,US,Jeffery Madhavan
9459-94139,East Colonial Dr & Maguire Rd,Orlando,US,Delores Collins
8389-17094,N Alafaya Trail & Waterford Lakes,Orlando,US,Jamie Kessler
14254-113074,OBT & Lancaster,Orlando,US,Roy Condo
8337-13261,S Kirkman Rd & Metro West Blvd,Orlando,US,Preston Davis
8375-13260,S. Orange & Crystal,Orlando,US,Kim Lockhart
75570-71581,JW Marriott Grand Lakes - Lobby,Orlando,US,Daniel Marino
8556-53219,The Mall at Millenia - Upstairs,Orlando,US,Bobby Sisneros
8627-94107,Alafaya & Corporate Blvd,Orlando,US,Kenneth Milian
8401-25227,Yale & Edgewater,Orlando,US,Steven Jones
19811-116532,Islands of Adventure,Orlando,US,James Pereira
76102-78190,Super Target Orlando Milenia T-1518,Orlando,US,Patrick Odom
70305-133905,MCO Airside 2 Rotunda,Orlando,US,Ruby Capers
11706-105396,Plaza Venezia,Orlando,US,Faith Page
8263-1243,Dr Phillips Blvd & Sand Lake Rd,Orlando,US,Violet King
21609-196364,Sand Lake Rd & International Dr.,Orlando,US,Bobby Goode
8366-17075,S John Young Parkway Towne Pl Blvd,Orlando,US,Dominique Stacks
22048-194450,Loews Cabana Bay Beach Resort,Orlando,US,Carlos Sloan
75812-96091,Doubletree Hotel @ Universal Studio,Orlando,US,Peter Collard
78029-116531,Universal Studios / the arcade,Orlando,US,Rose Decker
21729-196765,International Dr & Central FL Pkwy,Orlando,US,Jason Gildea
9875-95431,S Semoran Blvd & Lee Vista Blvd,Orlando,US,Eric Hayes
8404-7048,Thornton Park,Orlando,US,Michael Hans
72643-32301,Super Target Orlando ST-1790,Orlando,US,Flora Rosecrans
72165-11618,Super Target Orlando ST-1760,Orlando,US,Linnea Mitchell
23471-216524,Lake Underhill & Chickasaw,Orlando,US,Betty Martinez
72466-10319,Marriott - Orlando World Center,Orlando,US,Nathanael Dejesus
8466-41219,Granada & Hwy A1A,Ormond Beach,US,Angele Smith
13943-109627,SR 40 & I-95,Ormond Beach,US,Marni Miller
23308-222924,Aloma & Deep Lake,Oviedo,US,Stephen Hammonds
76217-89125,Target Oviedo T-897,Oviedo,US,James Rodriguez
26676-244911,Mitchell Hammock & City Plaza,Oviedo,US,Charles Beard
76804-108134,Target Pace (Milton) T-2279,Pace,US,Tiara Smittle
9978-96506,Palm Bay Rd & I-95,Palm Bay,US,Paul Vicente
11613-104895,Worth Ave & Ocean Blvd,Palm Beach,US,Corina Marcella
8282-1898,Garden Square Shops,Palm Beach,US,Timothy Herren
11253-102742,Gardens Mall - Lower Level,Palm Beach Gardens,US,Frank Brixey
2910-91463,Northlake Blvd & I-95,Palm Beach Gardens,US,Ernestine Li
8274-1165,Gardens Mall - Upper Level,Palm Beach Gardens,US,Joshua Johnson
2894-87003,PGA & US Hwy 1,Palm Beach Gardens,US,Robert Thomas
28599-249843,Teavana - The Gardens,PALM BEACH GARDENS,US,Federico Biron
9828-98276,PGA & Turnpike,Palm Beach Gardens,US,Yvonne Perez
24719-215365,3036 SW Martin Downs Blvd,Palm City,US,Buford Eisele
76873-122706,Super Target Palm Coast ST-2364,Palm Coast,US,Bruce Price
